state,district,crop,season,area_ha,temperature_c,rainfall_mm,yield_tons_per_ha
West Bengal,BARDHAMAN,Rice (Paddy),Winter,413299.0,17.5,185.2,3.006
West Bengal,BARDHAMAN,Rice (Paddy),Autumn,9293.0,29.5,1401.1,3.095
West Bengal,BARDHAMAN,Maize,Rabi,301.0,19.5,185.2,2.276
West Bengal,BARDHAMAN,Wheat,Rabi,2007.0,19.5,185.2,2.864
West Bengal,BARDHAMAN,Maize,Summer,255.0,34.0,224.1,1.886
West Bengal,BARDHAMAN,Rice (Paddy),Summer,163328.0,34.0,224.1,3.628
West Bengal,BARDHAMAN,Sugarcane,Whole Year,1527.0,28.0,1810.4,45.524
West Bengal,BARDHAMAN,Rice (Paddy),Winter,420798.0,17.5,185.2,3.092
West Bengal,BARDHAMAN,Rice (Paddy),Autumn,9356.0,29.5,1401.1,2.69
West Bengal,BARDHAMAN,Maize,Rabi,293.0,19.5,185.2,2.27
West Bengal,BARDHAMAN,Wheat,Rabi,1839.0,19.5,185.2,2.691
West Bengal,BARDHAMAN,Maize,Summer,270.0,34.0,224.1,1.896
West Bengal,BARDHAMAN,Rice (Paddy),Summer,176219.0,34.0,224.1,3.793
West Bengal,BARDHAMAN,Sugarcane,Whole Year,1577.0,28.0,1810.4,64.403
West Bengal,BARDHAMAN,Rice (Paddy),Winter,418616.0,17.5,185.2,3.161
West Bengal,BARDHAMAN,Rice (Paddy),Autumn,13198.0,29.5,1401.1,3.361
West Bengal,BARDHAMAN,Maize,Rabi,286.0,19.5,185.2,2.262
West Bengal,BARDHAMAN,Wheat,Rabi,2687.0,19.5,185.2,2.874
West Bengal,BARDHAMAN,Maize,Summer,276.0,34.0,224.1,2.011
West Bengal,BARDHAMAN,Rice (Paddy),Summer,150267.0,34.0,224.1,3.264
West Bengal,BARDHAMAN,Sugarcane,Whole Year,1440.0,28.0,1810.4,78.996
West Bengal,BARDHAMAN,Rice (Paddy),Winter,419814.0,17.5,185.2,3.242
West Bengal,BIRBHUM,Rice (Paddy),Autumn,8342.0,29.5,1106.0,2.432
West Bengal,BIRBHUM,Wheat,Rabi,21012.0,19.5,156.0,2.819
West Bengal,BIRBHUM,Rice (Paddy),Summer,50150.0,34.0,130.8,3.169
West Bengal,BIRBHUM,Maize,Whole Year,44.0,28.0,1392.8,0.682
West Bengal,BIRBHUM,Sugarcane,Whole Year,1891.0,28.0,1392.8,42.21
West Bengal,BIRBHUM,Rice (Paddy),Winter,309991.0,17.5,156.0,2.712
West Bengal,BIRBHUM,Rice (Paddy),Autumn,8863.0,29.5,1106.0,2.861
West Bengal,BIRBHUM,Maize,Kharif,189.0,31.0,1106.0,1.164
West Bengal,BIRBHUM,Wheat,Rabi,21632.0,19.5,156.0,2.433
West Bengal,BIRBHUM,Rice (Paddy),Summer,77540.0,34.0,130.8,3.509
West Bengal,BIRBHUM,Sugarcane,Whole Year,1738.0,28.0,1392.8,42.963
West Bengal,BIRBHUM,Rice (Paddy),Winter,312904.0,17.5,156.0,2.845
West Bengal,BIRBHUM,Rice (Paddy),Autumn,9372.0,29.5,1106.0,2.228
West Bengal,BIRBHUM,Maize,Kharif,40.0,31.0,1106.0,1.5
West Bengal,BIRBHUM,Wheat,Rabi,20778.0,19.5,156.0,2.746
West Bengal,BIRBHUM,Rice (Paddy),Summer,77587.0,34.0,130.8,3.072
West Bengal,BIRBHUM,Sugarcane,Whole Year,814.0,28.0,1392.8,97.098
West Bengal,BIRBHUM,Rice (Paddy),Winter,307150.0,17.5,156.0,2.55
West Bengal,BIRBHUM,Rice (Paddy),Autumn,5009.0,29.5,1106.0,2.084
West Bengal,BIRBHUM,Maize,Kharif,499.0,31.0,1106.0,1.844
West Bengal,BIRBHUM,Wheat,Rabi,26881.0,19.5,156.0,2.891
West Bengal,BIRBHUM,Rice (Paddy),Summer,51428.0,34.0,130.8,3.44
West Bengal,BIRBHUM,Sugarcane,Whole Year,843.0,28.0,1392.8,62.491
West Bengal,BIRBHUM,Rice (Paddy),Winter,261748.0,17.5,156.0,2.327
West Bengal,BIRBHUM,Rice (Paddy),Autumn,6476.0,29.5,1106.0,2.411
West Bengal,BIRBHUM,Cotton,Kharif,1.0,31.0,1106.0,1.0
West Bengal,BIRBHUM,Maize,Kharif,292.0,31.0,1106.0,1.777
West Bengal,BIRBHUM,Wheat,Rabi,27141.0,19.5,156.0,2.646
West Bengal,BIRBHUM,Rice (Paddy),Summer,79669.0,34.0,130.8,2.885
West Bengal,BIRBHUM,Sugarcane,Whole Year,893.0,28.0,1392.8,53.419
West Bengal,BIRBHUM,Rice (Paddy),Winter,307985.0,17.5,156.0,2.961
West Bengal,BIRBHUM,Rice (Paddy),Autumn,6305.0,29.5,1106.0,2.66
West Bengal,BIRBHUM,Maize,Kharif,210.0,31.0,1106.0,1.671
West Bengal,BIRBHUM,Wheat,Rabi,27135.0,19.5,156.0,2.958
West Bengal,BIRBHUM,Rice (Paddy),Summer,79468.0,34.0,130.8,2.865
West Bengal,BIRBHUM,Sugarcane,Whole Year,1045.0,28.0,1392.8,50.918
West Bengal,BIRBHUM,Rice (Paddy),Winter,315681.0,17.5,156.0,2.858
West Bengal,BIRBHUM,Rice (Paddy),Autumn,5091.0,29.5,1106.0,2.399
West Bengal,BIRBHUM,Maize,Kharif,170.0,31.0,1106.0,1.653
West Bengal,BIRBHUM,Wheat,Rabi,30158.0,19.5,156.0,2.63
West Bengal,BIRBHUM,Rice (Paddy),Summer,70571.0,34.0,130.8,3.118
West Bengal,BIRBHUM,Sugarcane,Whole Year,948.0,28.0,1392.8,58.553
West Bengal,BIRBHUM,Rice (Paddy),Winter,300623.0,17.5,156.0,2.921
West Bengal,BIRBHUM,Rice (Paddy),Autumn,5149.0,29.5,1106.0,2.559
West Bengal,BIRBHUM,Maize,Kharif,121.0,31.0,1106.0,1.744
West Bengal,BIRBHUM,Wheat,Rabi,29127.0,19.5,156.0,2.568
West Bengal,BIRBHUM,Rice (Paddy),Summer,74007.0,34.0,130.8,2.966
West Bengal,BIRBHUM,Sugarcane,Whole Year,1137.0,28.0,1392.8,61.091
West Bengal,BIRBHUM,Rice (Paddy),Winter,308737.0,17.5,156.0,2.77
West Bengal,BIRBHUM,Rice (Paddy),Autumn,5233.0,29.5,1106.0,2.482
West Bengal,BIRBHUM,Maize,Kharif,162.0,31.0,1106.0,1.457
West Bengal,BIRBHUM,Wheat,Rabi,30128.0,19.5,156.0,2.511
West Bengal,BIRBHUM,Rice (Paddy),Summer,48836.0,34.0,130.8,3.173
West Bengal,BIRBHUM,Sugarcane,Whole Year,1431.0,28.0,1392.8,64.043
West Bengal,BIRBHUM,Rice (Paddy),Winter,314476.0,17.5,156.0,3.016
West Bengal,BIRBHUM,Rice (Paddy),Autumn,6086.0,29.5,1106.0,2.591
West Bengal,BIRBHUM,Maize,Kharif,268.0,31.0,1106.0,1.619
West Bengal,BIRBHUM,Wheat,Rabi,31701.0,19.5,156.0,2.643
West Bengal,BIRBHUM,Rice (Paddy),Summer,64521.0,34.0,130.8,3.462
West Bengal,BIRBHUM,Sugarcane,Whole Year,1547.0,28.0,1392.8,66.717
West Bengal,BIRBHUM,Rice (Paddy),Winter,312799.0,17.5,156.0,3.07
West Bengal,BIRBHUM,Rice (Paddy),Autumn,4788.0,29.5,1106.0,2.631
West Bengal,BIRBHUM,Cotton,Kharif,500.0,31.0,1106.0,1.8
West Bengal,BIRBHUM,Maize,Kharif,371.0,31.0,1106.0,0.946
West Bengal,BIRBHUM,Wheat,Rabi,32147.0,19.5,156.0,2.952
West Bengal,BIRBHUM,Maize,Summer,131.0,34.0,130.8,1.634
West Bengal,BIRBHUM,Rice (Paddy),Summer,74238.0,34.0,130.8,3.359
West Bengal,BIRBHUM,Sugarcane,Whole Year,1548.0,28.0,1392.8,76.096
West Bengal,BIRBHUM,Rice (Paddy),Winter,314944.0,17.5,156.0,3.044
West Bengal,BIRBHUM,Maize,Autumn,313.0,29.5,1106.0,1.46
West Bengal,BIRBHUM,Rice (Paddy),Autumn,4578.0,29.5,1106.0,2.733
West Bengal,BIRBHUM,Wheat,Rabi,34860.0,19.5,156.0,2.816
West Bengal,BIRBHUM,Maize,Summer,142.0,34.0,130.8,1.768
West Bengal,BIRBHUM,Rice (Paddy),Summer,81387.0,34.0,130.8,3.295
West Bengal,BIRBHUM,Sugarcane,Whole Year,1614.0,28.0,1392.8,78.344
West Bengal,BIRBHUM,Rice (Paddy),Winter,307871.0,17.5,156.0,3.026
West Bengal,BIRBHUM,Maize,Autumn,494.0,29.5,1106.0,1.302
West Bengal,BIRBHUM,Rice (Paddy),Autumn,1840.0,29.5,1106.0,2.97
West Bengal,BIRBHUM,Wheat,Rabi,33672.0,19.5,156.0,2.649
West Bengal,BIRBHUM,Maize,Summer,113.0,34.0,130.8,1.619
West Bengal,BIRBHUM,Rice (Paddy),Summer,54678.0,34.0,130.8,2.742
West Bengal,BIRBHUM,Sugarcane,Whole Year,654.0,28.0,1392.8,99.369
West Bengal,BIRBHUM,Rice (Paddy),Winter,301071.0,17.5,156.0,2.674
West Bengal,BIRBHUM,Maize,Autumn,103.0,29.5,1106.0,1.757
West Bengal,BIRBHUM,Rice (Paddy),Autumn,2619.0,29.5,1106.0,2.713
West Bengal,BIRBHUM,Wheat,Rabi,32954.0,19.5,156.0,2.672
West Bengal,BIRBHUM,Maize,Summer,109.0,34.0,130.8,1.615
West Bengal,BIRBHUM,Rice (Paddy),Summer,59448.0,34.0,130.8,3.388
West Bengal,BIRBHUM,Sugarcane,Whole Year,652.0,28.0,1392.8,89.115
West Bengal,BIRBHUM,Rice (Paddy),Winter,186962.0,17.5,156.0,2.885
West Bengal,BIRBHUM,Maize,Autumn,154.0,29.5,1106.0,1.571
West Bengal,BIRBHUM,Rice (Paddy),Autumn,2554.0,29.5,1106.0,2.311
West Bengal,BIRBHUM,Wheat,Rabi,32998.0,19.5,156.0,2.612
West Bengal,BIRBHUM,Maize,Summer,75.0,34.0,130.8,1.6
West Bengal,BIRBHUM,Rice (Paddy),Summer,57912.0,34.0,130.8,3.109
West Bengal,BIRBHUM,Sugarcane,Whole Year,843.0,28.0,1392.8,85.987
West Bengal,BIRBHUM,Rice (Paddy),Winter,326412.0,17.5,156.0,2.882
West Bengal,BIRBHUM,Maize,Autumn,92.0,29.5,1106.0,1.924
West Bengal,BIRBHUM,Rice (Paddy),Autumn,2477.0,29.5,1106.0,2.507
West Bengal,BIRBHUM,Maize,Rabi,61.0,19.5,156.0,0.951
West Bengal,BIRBHUM,Wheat,Rabi,32375.0,19.5,156.0,2.832
West Bengal,BIRBHUM,Maize,Summer,31.0,34.0,130.8,1.613
West Bengal,BIRBHUM,Rice (Paddy),Summer,57118.0,34.0,130.8,3.523
West Bengal,BIRBHUM,Sugarcane,Whole Year,842.0,28.0,1392.8,63.941
West Bengal,BIRBHUM,Rice (Paddy),Winter,312496.0,17.5,156.0,2.806
West Bengal,BIRBHUM,Rice (Paddy),Autumn,2763.0,29.5,1106.0,2.29
West Bengal,BIRBHUM,Maize,Rabi,9.0,19.5,156.0,0.889
West Bengal,BIRBHUM,Wheat,Rabi,34576.0,19.5,156.0,2.876
West Bengal,BIRBHUM,Maize,Summer,72.0,34.0,130.8,1.611
West Bengal,BIRBHUM,Rice (Paddy),Summer,59586.0,34.0,130.8,3.407
West Bengal,BIRBHUM,Sugarcane,Whole Year,756.0,28.0,1392.8,67.171
West Bengal,BIRBHUM,Rice (Paddy),Winter,322256.0,17.5,156.0,3.304
West Bengal,BIRBHUM,Maize,Autumn,267.0,29.5,1106.0,2.022
West Bengal,BIRBHUM,Rice (Paddy),Autumn,2585.0,29.5,1106.0,2.6
West Bengal,BIRBHUM,Maize,Rabi,35.0,19.5,156.0,0.943
West Bengal,BIRBHUM,Wheat,Rabi,33475.0,19.5,156.0,2.859
West Bengal,BIRBHUM,Maize,Summer,115.0,34.0,130.8,2.4
West Bengal,BIRBHUM,Rice (Paddy),Summer,66581.0,34.0,130.8,3.391
West Bengal,BIRBHUM,Sugarcane,Whole Year,717.0,28.0,1392.8,84.812
West Bengal,BIRBHUM,Rice (Paddy),Winter,315561.0,17.5,156.0,3.262
West Bengal,COOCHBEHAR,Rice (Paddy),Autumn,34950.0,29.5,1401.1,1.518
West Bengal,COOCHBEHAR,Wheat,Rabi,21710.0,19.5,185.2,1.506
West Bengal,COOCHBEHAR,Rice (Paddy),Summer,16269.0,34.0,224.1,2.391
West Bengal,COOCHBEHAR,Maize,Whole Year,7.0,28.0,1810.4,4.286
West Bengal,COOCHBEHAR,Rice (Paddy),Winter,222464.0,17.5,185.2,1.246
West Bengal,COOCHBEHAR,Rice (Paddy),Autumn,32968.0,29.5,1401.1,1.324
West Bengal,COOCHBEHAR,Maize,Kharif,32.0,31.0,1401.1,3.75
West Bengal,COOCHBEHAR,Wheat,Rabi,19202.0,19.5,185.2,1.63
West Bengal,COOCHBEHAR,Rice (Paddy),Summer,27046.0,34.0,224.1,3.072
West Bengal,COOCHBEHAR,Rice (Paddy),Winter,222381.0,17.5,185.2,1.089
West Bengal,COOCHBEHAR,Rice (Paddy),Autumn,33848.0,29.5,1401.1,1.577
West Bengal,COOCHBEHAR,Maize,Kharif,3.0,31.0,1401.1,3.333
West Bengal,COOCHBEHAR,Wheat,Rabi,16085.0,19.5,185.2,2.089
West Bengal,COOCHBEHAR,Rice (Paddy),Summer,29461.0,34.0,224.1,2.749
West Bengal,COOCHBEHAR,Sugarcane,Whole Year,8.0,28.0,1810.4,77.5
West Bengal,COOCHBEHAR,Rice (Paddy),Winter,228943.0,17.5,185.2,1.334
West Bengal,COOCHBEHAR,Rice (Paddy),Autumn,30475.0,29.5,1401.1,1.599
West Bengal,COOCHBEHAR,Maize,Kharif,4.0,31.0,1401.1,2.5
West Bengal,COOCHBEHAR,Wheat,Rabi,25146.0,19.5,185.2,1.981
West Bengal,COOCHBEHAR,Rice (Paddy),Summer,28442.0,34.0,224.1,2.591
West Bengal,COOCHBEHAR,Rice (Paddy),Winter,232980.0,17.5,185.2,1.695
West Bengal,COOCHBEHAR,Rice (Paddy),Autumn,28554.0,29.5,1401.1,1.569
West Bengal,COOCHBEHAR,Maize,Kharif,17.0,31.0,1401.1,3.235
West Bengal,COOCHBEHAR,Wheat,Rabi,25597.0,19.5,185.2,1.832
West Bengal,COOCHBEHAR,Rice (Paddy),Summer,28214.0,34.0,224.1,2.469
West Bengal,COOCHBEHAR,Sugarcane,Whole Year,1.0,28.0,1810.4,84.0
West Bengal,COOCHBEHAR,Rice (Paddy),Winter,222425.0,17.5,185.2,1.584
West Bengal,COOCHBEHAR,Rice (Paddy),Autumn,22774.0,29.5,1401.1,1.569
West Bengal,COOCHBEHAR,Maize,Kharif,35.0,31.0,1401.1,2.343
West Bengal,COOCHBEHAR,Wheat,Rabi,26145.0,19.5,185.2,1.774
West Bengal,COOCHBEHAR,Rice (Paddy),Summer,27747.0,34.0,224.1,2.324
West Bengal,COOCHBEHAR,Sugarcane,Whole Year,9.0,28.0,1810.4,65.778
West Bengal,COOCHBEHAR,Rice (Paddy),Winter,222609.0,17.5,185.2,1.606
West Bengal,COOCHBEHAR,Rice (Paddy),Autumn,17369.0,29.5,1401.1,1.783
West Bengal,COOCHBEHAR,Maize,Kharif,341.0,31.0,1401.1,1.37
West Bengal,COOCHBEHAR,Wheat,Rabi,21503.0,19.5,185.2,1.773
West Bengal,COOCHBEHAR,Rice (Paddy),Summer,35750.0,34.0,224.1,2.524
West Bengal,COOCHBEHAR,Sugarcane,Whole Year,3.0,28.0,1810.4,74.333
West Bengal,COOCHBEHAR,Rice (Paddy),Winter,223111.0,17.5,185.2,1.767
West Bengal,COOCHBEHAR,Rice (Paddy),Autumn,14031.0,29.5,1401.1,1.291
West Bengal,COOCHBEHAR,Maize,Kharif,2215.0,31.0,1401.1,5.036
West Bengal,COOCHBEHAR,Wheat,Rabi,17568.0,19.5,185.2,1.9
West Bengal,COOCHBEHAR,Rice (Paddy),Summer,38783.0,34.0,224.1,2.294
West Bengal,COOCHBEHAR,Sugarcane,Whole Year,5.0,28.0,1810.4,68.0
West Bengal,COOCHBEHAR,Rice (Paddy),Winter,216497.0,17.5,185.2,1.691
West Bengal,COOCHBEHAR,Rice (Paddy),Autumn,12032.0,29.5,1401.1,1.473
West Bengal,COOCHBEHAR,Maize,Kharif,3052.0,31.0,1401.1,7.412
West Bengal,COOCHBEHAR,Wheat,Rabi,14030.0,19.5,185.2,1.683
West Bengal,COOCHBEHAR,Rice (Paddy),Summer,33222.0,34.0,224.1,2.372
West Bengal,COOCHBEHAR,Rice (Paddy),Winter,235239.0,17.5,185.2,1.909
West Bengal,COOCHBEHAR,Rice (Paddy),Autumn,12407.0,29.5,1401.1,0.886
West Bengal,COOCHBEHAR,Maize,Kharif,5900.0,31.0,1401.1,5.966
West Bengal,COOCHBEHAR,Wheat,Rabi,12879.0,19.5,185.2,1.956
West Bengal,COOCHBEHAR,Rice (Paddy),Summer,30049.0,34.0,224.1,2.775
West Bengal,COOCHBEHAR,Sugarcane,Whole Year,8.0,28.0,1810.4,102.5
West Bengal,COOCHBEHAR,Rice (Paddy),Winter,196996.0,17.5,185.2,1.784
West Bengal,COOCHBEHAR,Rice (Paddy),Autumn,12303.0,29.5,1401.1,1.351
West Bengal,COOCHBEHAR,Maize,Kharif,184.0,31.0,1401.1,2.31
West Bengal,COOCHBEHAR,Maize,Rabi,4787.0,19.5,185.2,6.0
West Bengal,COOCHBEHAR,Wheat,Rabi,13366.0,19.5,185.2,2.192
West Bengal,COOCHBEHAR,Maize,Summer,4750.0,34.0,224.1,6.0
West Bengal,COOCHBEHAR,Rice (Paddy),Summer,50357.0,34.0,224.1,2.932
West Bengal,COOCHBEHAR,Rice (Paddy),Winter,230836.0,17.5,185.2,1.536
West Bengal,COOCHBEHAR,Maize,Autumn,375.0,29.5,1401.1,2.821
West Bengal,COOCHBEHAR,Rice (Paddy),Autumn,12953.0,29.5,1401.1,1.657
West Bengal,COOCHBEHAR,Maize,Rabi,4049.0,19.5,185.2,5.8
West Bengal,COOCHBEHAR,Wheat,Rabi,10233.0,19.5,185.2,1.622
West Bengal,COOCHBEHAR,Maize,Summer,4049.0,34.0,224.1,6.0
West Bengal,COOCHBEHAR,Rice (Paddy),Summer,67270.0,34.0,224.1,1.707
West Bengal,COOCHBEHAR,Rice (Paddy),Winter,229612.0,17.5,185.2,1.586
West Bengal,COOCHBEHAR,Maize,Autumn,407.0,29.5,1401.1,2.292
West Bengal,COOCHBEHAR,Rice (Paddy),Autumn,4090.0,29.5,1401.1,1.439
West Bengal,COOCHBEHAR,Maize,Rabi,6010.0,19.5,185.2,5.83
West Bengal,COOCHBEHAR,Wheat,Rabi,12439.0,19.5,185.2,1.985
West Bengal,COOCHBEHAR,Maize,Summer,4374.0,34.0,224.1,6.082
West Bengal,COOCHBEHAR,Rice (Paddy),Summer,51428.0,34.0,224.1,2.802
West Bengal,COOCHBEHAR,Rice (Paddy),Winter,218509.0,17.5,185.2,1.881
West Bengal,COOCHBEHAR,Maize,Autumn,484.0,29.5,1401.1,2.698
West Bengal,COOCHBEHAR,Rice (Paddy),Autumn,1733.0,29.5,1401.1,1.59
West Bengal,COOCHBEHAR,Maize,Rabi,4075.0,19.5,185.2,5.845
West Bengal,COOCHBEHAR,Wheat,Rabi,10570.0,19.5,185.2,2.034
West Bengal,COOCHBEHAR,Maize,Summer,4391.0,34.0,224.1,6.027
West Bengal,COOCHBEHAR,Rice (Paddy),Summer,51338.0,34.0,224.1,2.891
West Bengal,COOCHBEHAR,Rice (Paddy),Winter,222220.0,17.5,185.2,2.276
West Bengal,COOCHBEHAR,Maize,Autumn,656.0,29.5,1401.1,2.267
West Bengal,COOCHBEHAR,Rice (Paddy),Autumn,4218.0,29.5,1401.1,1.641
West Bengal,COOCHBEHAR,Maize,Rabi,4290.0,19.5,185.2,5.875
West Bengal,COOCHBEHAR,Wheat,Rabi,10652.0,19.5,185.2,2.214
West Bengal,COOCHBEHAR,Maize,Summer,4400.0,34.0,224.1,6.2
West Bengal,COOCHBEHAR,Rice (Paddy),Summer,49330.0,34.0,224.1,2.873
West Bengal,COOCHBEHAR,Sugarcane,Whole Year,756.0,28.0,1810.4,116.394
West Bengal,COOCHBEHAR,Rice (Paddy),Winter,219727.0,17.5,185.2,2.057
West Bengal,COOCHBEHAR,Maize,Autumn,1797.0,29.5,1401.1,2.435
West Bengal,COOCHBEHAR,Rice (Paddy),Autumn,4214.0,29.5,1401.1,1.511
West Bengal,COOCHBEHAR,Maize,Rabi,7100.0,19.5,185.2,6.5
West Bengal,COOCHBEHAR,Wheat,Rabi,10596.0,19.5,185.2,2.445
West Bengal,COOCHBEHAR,Maize,Summer,4388.0,34.0,224.1,6.103
West Bengal,COOCHBEHAR,Rice (Paddy),Summer,53869.0,34.0,224.1,3.282
West Bengal,COOCHBEHAR,Sugarcane,Whole Year,760.0,28.0,1810.4,104.567
West Bengal,COOCHBEHAR,Rice (Paddy),Winter,219730.0,17.5,185.2,2.217
West Bengal,COOCHBEHAR,Maize,Autumn,2677.0,29.5,1401.1,2.777
West Bengal,COOCHBEHAR,Rice (Paddy),Autumn,4170.0,29.5,1401.1,1.704
West Bengal,COOCHBEHAR,Maize,Rabi,12750.0,19.5,185.2,6.5
West Bengal,COOCHBEHAR,Wheat,Rabi,11250.0,19.5,185.2,2.06
West Bengal,COOCHBEHAR,Maize,Summer,4393.0,34.0,224.1,6.11
West Bengal,COOCHBEHAR,Rice (Paddy),Summer,56109.0,34.0,224.1,3.22
West Bengal,COOCHBEHAR,Sugarcane,Whole Year,735.0,28.0,1810.4,102.366
West Bengal,COOCHBEHAR,Rice (Paddy),Winter,212855.0,17.5,185.2,2.538
West Bengal,COOCHBEHAR,Maize,Autumn,2745.0,29.5,1401.1,2.544
West Bengal,COOCHBEHAR,Rice (Paddy),Autumn,4050.0,29.5,1401.1,1.756
West Bengal,COOCHBEHAR,Maize,Rabi,12750.0,19.5,185.2,6.5
West Bengal,COOCHBEHAR,Wheat,Rabi,11386.0,19.5,185.2,2.327
West Bengal,COOCHBEHAR,Maize,Summer,4394.0,34.0,224.1,6.11
West Bengal,COOCHBEHAR,Rice (Paddy),Summer,56294.0,34.0,224.1,3.503
West Bengal,COOCHBEHAR,Sugarcane,Whole Year,455.0,28.0,1810.4,107.015
West Bengal,COOCHBEHAR,Rice (Paddy),Winter,217046.0,17.5,185.2,2.376
West Bengal,DARJEELING,Rice (Paddy),Autumn,6540.0,29.5,2440.3,0.647
West Bengal,DARJEELING,Wheat,Rabi,4360.0,19.5,227.7,1.472
West Bengal,DARJEELING,Rice (Paddy),Summer,125.0,34.0,450.5,2.8
West Bengal,DARJEELING,Maize,Whole Year,22618.0,28.0,3118.5,3.852
West Bengal,DARJEELING,Rice (Paddy),Winter,28884.0,17.5,227.7,1.21
West Bengal,DARJEELING,Rice (Paddy),Autumn,6190.0,29.5,2440.3,0.882
West Bengal,DARJEELING,Maize,Kharif,21498.0,31.0,2440.3,3.608
West Bengal,DARJEELING,Wheat,Rabi,3751.0,19.5,227.7,0.808
West Bengal,DARJEELING,Rice (Paddy),Summer,394.0,34.0,450.5,3.5
West Bengal,DARJEELING,Rice (Paddy),Winter,29856.0,17.5,227.7,1.088
West Bengal,DARJEELING,Rice (Paddy),Autumn,5213.0,29.5,2440.3,1.446
West Bengal,DARJEELING,Maize,Kharif,19063.0,31.0,2440.3,2.189
West Bengal,DARJEELING,Wheat,Rabi,2912.0,19.5,227.7,1.566
West Bengal,DARJEELING,Rice (Paddy),Summer,392.0,34.0,450.5,2.704
West Bengal,DARJEELING,Rice (Paddy),Winter,30056.0,17.5,227.7,1.426
West Bengal,DARJEELING,Rice (Paddy),Autumn,5369.0,29.5,2440.3,1.529
West Bengal,DARJEELING,Maize,Kharif,12876.0,31.0,2440.3,3.096
West Bengal,DARJEELING,Wheat,Rabi,3255.0,19.5,227.7,1.92
West Bengal,DARJEELING,Rice (Paddy),Summer,469.0,34.0,450.5,2.586
West Bengal,DARJEELING,Rice (Paddy),Winter,28303.0,17.5,227.7,1.536
West Bengal,DARJEELING,Rice (Paddy),Autumn,6125.0,29.5,2440.3,1.44
West Bengal,DARJEELING,Maize,Kharif,12932.0,31.0,2440.3,3.47
West Bengal,DARJEELING,Wheat,Rabi,3055.0,19.5,227.7,1.548
West Bengal,DARJEELING,Rice (Paddy),Summer,1025.0,34.0,450.5,2.045
West Bengal,DARJEELING,Rice (Paddy),Winter,28857.0,17.5,227.7,1.674
West Bengal,DARJEELING,Rice (Paddy),Autumn,5914.0,29.5,2440.3,1.575
West Bengal,DARJEELING,Maize,Kharif,12953.0,31.0,2440.3,2.253
West Bengal,DARJEELING,Wheat,Rabi,2777.0,19.5,227.7,1.679
West Bengal,DARJEELING,Rice (Paddy),Summer,1604.0,34.0,450.5,1.602
West Bengal,DARJEELING,Rice (Paddy),Winter,29136.0,17.5,227.7,1.672
West Bengal,DARJEELING,Rice (Paddy),Autumn,5532.0,29.5,2440.3,1.654
West Bengal,DARJEELING,Maize,Kharif,14160.0,31.0,2440.3,1.974
West Bengal,DARJEELING,Wheat,Rabi,2945.0,19.5,227.7,1.683
West Bengal,DARJEELING,Rice (Paddy),Summer,1215.0,34.0,450.5,2.06
West Bengal,DARJEELING,Rice (Paddy),Winter,28591.0,17.5,227.7,1.86
West Bengal,DARJEELING,Rice (Paddy),Autumn,4891.0,29.5,2440.3,0.323
West Bengal,DARJEELING,Maize,Kharif,14517.0,31.0,2440.3,2.89
West Bengal,DARJEELING,Wheat,Rabi,2255.0,19.5,227.7,1.652
West Bengal,DARJEELING,Rice (Paddy),Summer,1177.0,34.0,450.5,1.91
West Bengal,DARJEELING,Rice (Paddy),Winter,28878.0,17.5,227.7,1.527
West Bengal,DARJEELING,Rice (Paddy),Autumn,4376.0,29.5,2440.3,1.591
West Bengal,DARJEELING,Maize,Kharif,14376.0,31.0,2440.3,2.046
West Bengal,DARJEELING,Wheat,Rabi,2177.0,19.5,227.7,1.332
West Bengal,DARJEELING,Rice (Paddy),Summer,1288.0,34.0,450.5,1.87
West Bengal,DARJEELING,Rice (Paddy),Winter,28859.0,17.5,227.7,1.707
West Bengal,DARJEELING,Rice (Paddy),Autumn,4356.0,29.5,2440.3,2.04
West Bengal,DARJEELING,Maize,Kharif,14558.0,31.0,2440.3,2.116
West Bengal,DARJEELING,Wheat,Rabi,2216.0,19.5,227.7,1.428
West Bengal,DARJEELING,Rice (Paddy),Summer,1536.0,34.0,450.5,2.071
West Bengal,DARJEELING,Rice (Paddy),Winter,25536.0,17.5,227.7,1.824
West Bengal,DARJEELING,Rice (Paddy),Autumn,3818.0,29.5,2440.3,1.622
West Bengal,DARJEELING,Maize,Kharif,14895.0,31.0,2440.3,2.521
West Bengal,DARJEELING,Maize,Rabi,85.0,19.5,227.7,1.506
West Bengal,DARJEELING,Wheat,Rabi,2186.0,19.5,227.7,1.764
West Bengal,DARJEELING,Maize,Summer,305.0,34.0,450.5,1.679
West Bengal,DARJEELING,Rice (Paddy),Summer,1498.0,34.0,450.5,2.443
West Bengal,DARJEELING,Sugarcane,Whole Year,19.0,28.0,3118.5,121.368
West Bengal,DARJEELING,Rice (Paddy),Winter,26905.0,17.5,227.7,1.842
West Bengal,DARJEELING,Maize,Autumn,15365.0,29.5,2440.3,2.75
West Bengal,DARJEELING,Rice (Paddy),Autumn,3615.0,29.5,2440.3,1.633
West Bengal,DARJEELING,Maize,Rabi,85.0,19.5,227.7,1.365
West Bengal,DARJEELING,Wheat,Rabi,2030.0,19.5,227.7,1.371
West Bengal,DARJEELING,Maize,Summer,305.0,34.0,450.5,1.679
West Bengal,DARJEELING,Rice (Paddy),Summer,1526.0,34.0,450.5,2.1
