state,district,crop,season,area_ha,temperature_c,rainfall_mm,yield_tons_per_ha
Haryana,Samrala,Maize,Kharif,23.45045069999106,22.4,623.1,3.22
Punjab,Malerkotla,Cotton,Kharif,15.833018586164762,32.9,523.1,1.81
Haryana,Samrala,Sugarcane,Kharif,33.73937117369419,21.6,1162.0,69.59
Punjab,Amritsar,Wheat,Rabi,18.322911537502396,17.1,134.6,3.37
Haryana,Jalandhar,Rice (Paddy),Kharif,34.26344103847718,26.5,712.6,3.85
Haryana,Doraha,Maize,Kharif,15.159150119867723,26.9,425.0,3.14
Haryana,Patiala,Sugarcane,Kharif,47.71432605129748,26.8,1152.4,81.12
Punjab,Patiala,Cotton,Kharif,45.23108940304428,34.8,559.6,1.82
Punjab,Khanna,Cotton,Kharif,13.888236411343795,33.5,536.1,1.97
Punjab,Khanna,Rice (Paddy),Kharif,35.469434312373835,29.1,1049.2,4.09
Punjab,Khanna,Maize,Kharif,22.44114895369862,26.7,503.0,3.07
Haryana,Phagwara,Cotton,Kharif,42.249838842029106,33.7,421.7,2.35
Haryana,Jalandhar,Rice (Paddy),Kharif,38.935475430246996,29.8,868.0,4.55
Punjab,Doraha,Wheat,Rabi,24.283622673413973,18.2,170.4,4.11
Punjab,Samrala,Cotton,Kharif,30.106809623321375,33.6,376.7,2.11
Haryana,Doraha,Cotton,Kharif,32.79851809092986,32.8,294.3,1.99
Punjab,Phagwara,Sugarcane,Kharif,13.060424474193042,21.7,1361.8,78.07
Punjab,Jalandhar,Maize,Kharif,24.992515315986697,27.5,518.6,3.63
Haryana,Phagwara,Sugarcane,Kharif,18.497055617981225,29.5,1060.6,71.85
Haryana,Ludhiana,Wheat,Rabi,20.230132754251073,18.4,118.1,3.9
Haryana,Phagwara,Sugarcane,Kharif,45.650521355084194,31.3,1130.9,76.21
Haryana,Khanna,Rice (Paddy),Kharif,45.46661834067167,33.3,558.3,3.34
Punjab,Samrala,Sugarcane,Kharif,20.696536278389132,26.2,828.5,74.13
Punjab,Samrala,Sugarcane,Kharif,10.00935618448264,28.1,359.2,64.14
Punjab,Ludhiana,Wheat,Rabi,34.79093997354626,15.2,134.9,3.22
Punjab,Amritsar,Maize,Kharif,6.983204007308922,28.4,580.9,3.44
Punjab,Phagwara,Rice (Paddy),Kharif,42.976932505766456,33.4,600.1,3.72
Haryana,Ludhiana,Wheat,Rabi,41.56765764124227,16.9,150.2,3.88
Punjab,Ludhiana,Cotton,Kharif,47.66149706698258,31.5,444.5,2.22
Haryana,Ludhiana,Maize,Kharif,11.729944098227671,21.0,340.8,2.88
Punjab,Jalandhar,Sugarcane,Kharif,38.201436041719255,27.5,1185.6,84.39
Punjab,Khanna,Wheat,Rabi,15.271180188232814,20.0,132.1,4.01
Punjab,Jalandhar,Wheat,Rabi,24.30237816813169,17.4,143.7,3.38
Punjab,Khanna,Maize,Kharif,31.98746595619471,27.4,554.3,3.23
Haryana,Phagwara,Sugarcane,Kharif,44.40887430769368,27.8,831.8,60.04
Haryana,Bathinda,Sugarcane,Kharif,21.219974383650733,29.3,1029.0,83.52
Punjab,Samrala,Rice (Paddy),Kharif,49.15303461128915,29.9,838.6,4.06
Punjab,Doraha,Cotton,Kharif,29.369513536796042,30.6,450.5,2.06
Punjab,Khanna,Sugarcane,Kharif,40.18906796059515,26.0,916.0,73.92
Punjab,Malerkotla,Cotton,Kharif,19.074649438348036,28.0,455.6,1.57
Punjab,Patiala,Maize,Kharif,32.97073516739037,25.3,627.0,3.26
Punjab,Phagwara,Cotton,Kharif,2.557036858770032,33.7,462.4,2.05
Haryana,Jalandhar,Cotton,Kharif,49.41426254472815,32.8,627.1,2.18
Punjab,Samrala,Cotton,Kharif,8.79855805792867,31.7,498.0,2.1
Punjab,Patiala,Wheat,Rabi,12.55630694822049,20.3,216.7,3.68
Punjab,Amritsar,Cotton,Kharif,10.588769505440549,29.3,605.9,1.77
Haryana,Samrala,Sugarcane,Kharif,40.05619429048431,26.4,1184.8,75.76
Punjab,Bathinda,Maize,Kharif,16.09253398755841,27.3,479.9,3.11
Punjab,Bathinda,Rice (Paddy),Kharif,22.729620195226595,28.5,1045.3,4.64
Haryana,Doraha,Rice (Paddy),Kharif,37.793072730253336,34.5,677.4,4.19
Haryana,Amritsar,Maize,Kharif,40.61394808779683,29.6,399.7,2.56
Punjab,Doraha,Sugarcane,Kharif,47.686196762585716,29.7,968.1,67.55
Haryana,Khanna,Sugarcane,Kharif,42.668625702685674,25.8,662.3,60.96
Punjab,Bathinda,Cotton,Kharif,17.968433539391423,33.0,501.7,1.88
Punjab,Patiala,Sugarcane,Kharif,40.04775527059399,26.5,791.1,70.45
Punjab,Phagwara,Cotton,Kharif,31.147211055637783,30.5,367.2,2.21
Punjab,Ludhiana,Maize,Kharif,32.66736318277978,23.1,769.6,3.04
Haryana,Doraha,Rice (Paddy),Kharif,1.557524760308782,30.3,996.9,4.27
Punjab,Patiala,Maize,Kharif,33.42755973978123,26.4,349.3,2.65
Punjab,Khanna,Rice (Paddy),Kharif,5.834932806185258,29.9,728.8,4.06
Punjab,Doraha,Rice (Paddy),Kharif,38.43482814761681,29.0,805.8,3.68
Haryana,Ludhiana,Wheat,Rabi,3.274928997896943,14.7,174.6,3.3
Punjab,Bathinda,Cotton,Kharif,33.75762038676237,38.3,346.9,0.85
Punjab,Phagwara,Rice (Paddy),Kharif,48.53488649591872,28.1,767.0,3.82
Punjab,Jalandhar,Cotton,Kharif,28.67171215890787,35.7,516.0,1.77
Punjab,Khanna,Sugarcane,Kharif,47.76468012197669,27.3,1201.5,77.07
Haryana,Amritsar,Rice (Paddy),Kharif,12.449146266628071,27.8,658.9,3.71
Haryana,Malerkotla,Cotton,Kharif,12.884805848684099,32.2,256.7,1.94
Haryana,Ludhiana,Rice (Paddy),Kharif,8.461419404724953,29.3,754.4,3.83
Haryana,Malerkotla,Cotton,Kharif,9.79646042660584,34.4,537.5,1.9
Punjab,Malerkotla,Rice (Paddy),Kharif,14.82410248123087,28.5,721.9,4.32
Punjab,Amritsar,Rice (Paddy),Kharif,49.942000917506846,23.0,700.2,3.76
Haryana,Amritsar,Wheat,Rabi,15.372887233836344,16.9,151.2,3.48
Punjab,Khanna,Cotton,Kharif,35.822698022805945,34.8,342.0,1.73
Haryana,Ludhiana,Cotton,Kharif,23.85026877022408,29.2,355.4,1.62
Punjab,Samrala,Rice (Paddy),Kharif,4.905296242398529,30.4,678.2,4.52
Punjab,Patiala,Sugarcane,Kharif,16.50704712671652,21.4,1067.1,84.38
Punjab,Samrala,Rice (Paddy),Kharif,39.15081241065686,30.6,846.7,4.18
Haryana,Patiala,Cotton,Kharif,41.253706554959805,33.1,365.0,1.88
Haryana,Malerkotla,Cotton,Kharif,34.669525660998545,32.6,423.8,2.35
Punjab,Malerkotla,Wheat,Rabi,24.0592587298644,20.1,69.3,3.42
Haryana,Ludhiana,Cotton,Kharif,25.05812214790332,30.1,316.5,1.8
Punjab,Khanna,Wheat,Rabi,48.57221393496108,18.6,178.4,4.4
Punjab,Malerkotla,Sugarcane,Kharif,33.91345951674267,33.3,1104.9,81.11
Haryana,Phagwara,Rice (Paddy),Kharif,41.12621154919236,29.5,792.5,3.91
Punjab,Khanna,Maize,Kharif,2.089860403399605,29.0,360.0,2.78
Haryana,Ludhiana,Cotton,Kharif,19.810102004750387,32.2,509.1,2.45
Punjab,Jalandhar,Rice (Paddy),Kharif,6.25725637810541,30.3,865.3,4.32
Punjab,Doraha,Rice (Paddy),Kharif,35.33879824455378,35.1,786.5,3.93
Haryana,Doraha,Maize,Kharif,14.96784218733989,29.4,465.1,3.02
Punjab,Malerkotla,Cotton,Kharif,11.502932443120025,33.9,530.4,2.23
Punjab,Amritsar,Wheat,Rabi,49.08997594352473,17.6,125.6,3.57
Haryana,Samrala,Wheat,Rabi,40.30741131322667,18.5,102.7,3.69
Haryana,Samrala,Wheat,Rabi,12.069804809936661,17.8,102.3,3.29
Punjab,Jalandhar,Maize,Kharif,16.858245748616962,25.1,538.9,3.03
Punjab,Jalandhar,Cotton,Kharif,23.687049930071808,30.0,424.8,2.05
Haryana,Samrala,Wheat,Rabi,38.02811856453284,15.0,136.7,3.47
Punjab,Patiala,Wheat,Rabi,14.986838436971295,16.9,179.4,3.93
Haryana,Patiala,Maize,Kharif,2.6655614941186805,29.3,324.1,2.54
Punjab,Ludhiana,Maize,Kharif,29.47555001081947,29.0,467.5,3.09
Punjab,Samrala,Wheat,Rabi,4.767032450824134,21.4,176.2,2.62
Haryana,Amritsar,Wheat,Rabi,30.970112746444492,16.9,146.9,3.95
Punjab,Bathinda,Maize,Kharif,48.176155696573154,24.2,848.8,3.63
Punjab,Amritsar,Maize,Kharif,20.005151261528894,22.8,576.6,2.89
Punjab,Jalandhar,Wheat,Rabi,14.976716996740924,18.0,158.5,4.3
Haryana,Amritsar,Sugarcane,Kharif,37.135220109287644,28.2,1049.1,74.44
Haryana,Doraha,Wheat,Rabi,22.70480416378047,14.5,126.2,3.59
Punjab,Jalandhar,Rice (Paddy),Kharif,36.596120729953384,29.8,885.4,4.56
Punjab,Malerkotla,Rice (Paddy),Kharif,1.5904461969565253,26.4,606.3,3.85
Punjab,Phagwara,Sugarcane,Kharif,36.87737725364704,31.9,1295.7,75.26
Punjab,Doraha,Cotton,Kharif,43.86636561492861,30.9,528.1,2.1
Punjab,Jalandhar,Sugarcane,Kharif,43.64499219848781,26.2,1275.8,77.18
Haryana,Ludhiana,Rice (Paddy),Kharif,33.58247975627729,28.2,663.9,4.27
Punjab,Phagwara,Sugarcane,Kharif,10.398095425312771,28.3,1299.5,71.14
Punjab,Ludhiana,Wheat,Rabi,17.044269416183912,19.9,175.9,3.8
Haryana,Samrala,Maize,Kharif,45.03159909953939,28.3,509.5,3.48
Haryana,Malerkotla,Rice (Paddy),Kharif,2.948119581171234,34.0,951.0,3.55
Haryana,Samrala,Wheat,Rabi,20.272251876664257,14.2,174.9,3.53
Haryana,Doraha,Sugarcane,Kharif,11.156881986604613,29.1,857.4,75.86
Haryana,Malerkotla,Rice (Paddy),Kharif,20.805840375687755,30.7,839.0,4.38
Haryana,Jalandhar,Wheat,Rabi,19.731357156958815,18.1,156.3,3.0
Haryana,Doraha,Rice (Paddy),Kharif,37.9180313984086,29.8,895.0,4.44
Punjab,Amritsar,Maize,Kharif,25.51996502174485,30.6,404.7,2.64
Punjab,Patiala,Rice (Paddy),Kharif,49.4703762903654,32.4,746.3,4.04
Haryana,Patiala,Wheat,Rabi,10.782850563797544,18.7,130.8,3.71
Punjab,Samrala,Wheat,Rabi,13.08961335525877,15.1,212.0,3.62
Haryana,Khanna,Rice (Paddy),Kharif,41.206610827388836,28.4,722.7,3.73
Haryana,Amritsar,Cotton,Kharif,27.71402107746591,34.9,501.1,1.87
Haryana,Phagwara,Sugarcane,Kharif,46.01304554239413,23.5,1127.8,77.91
Haryana,Samrala,Wheat,Rabi,49.9309193539116,17.1,129.5,3.07
Haryana,Samrala,Rice (Paddy),Kharif,31.80361679007145,26.9,1050.0,3.93
Punjab,Jalandhar,Wheat,Rabi,12.807277709766165,15.4,161.6,3.48
Haryana,Samrala,Sugarcane,Kharif,23.602993236566395,31.1,894.0,79.88
Punjab,Patiala,Rice (Paddy),Kharif,38.26476576223412,29.3,955.5,3.98
Punjab,Khanna,Rice (Paddy),Kharif,15.301384186586656,31.7,501.6,3.52
Haryana,Bathinda,Wheat,Rabi,22.807573434583066,15.6,169.6,3.49
Punjab,Khanna,Wheat,Rabi,19.251223048166292,15.7,133.3,3.63
Punjab,Bathinda,Maize,Kharif,45.3283700382223,21.1,576.4,3.14
Haryana,Malerkotla,Maize,Kharif,11.541569097479666,23.9,564.9,2.49
Haryana,Amritsar,Maize,Kharif,5.695974706832983,28.9,480.8,3.11
Haryana,Malerkotla,Cotton,Kharif,13.138384144644002,30.9,554.9,2.04
Haryana,Amritsar,Rice (Paddy),Kharif,7.445137693388204,28.9,903.4,4.29
Haryana,Phagwara,Rice (Paddy),Kharif,30.766773314812514,23.7,748.6,4.19
Punjab,Doraha,Maize,Kharif,13.633486129698033,25.0,200.7,2.74
Haryana,Phagwara,Cotton,Kharif,11.803241948671104,32.5,301.9,1.89
Haryana,Patiala,Rice (Paddy),Kharif,25.92178216752546,30.5,960.8,4.41
Haryana,Samrala,Rice (Paddy),Kharif,12.698335631124795,28.3,662.5,3.55
Haryana,Malerkotla,Maize,Kharif,18.143604802611872,25.6,502.6,3.11
Punjab,Ludhiana,Wheat,Rabi,42.78613083399057,18.1,120.5,3.66
Haryana,Ludhiana,Wheat,Rabi,6.907839922486671,18.9,83.0,3.35
Haryana,Malerkotla,Sugarcane,Kharif,35.110835314000376,27.1,1028.4,65.71
Haryana,Bathinda,Cotton,Kharif,26.78998070984677,32.5,349.7,2.0
Punjab,Amritsar,Rice (Paddy),Kharif,23.52988317007375,31.0,1155.7,4.44
Haryana,Jalandhar,Rice (Paddy),Kharif,17.4294870440848,30.2,451.1,3.75
Punjab,Patiala,Maize,Kharif,41.195983572333354,21.2,397.7,2.87
Haryana,Malerkotla,Wheat,Rabi,11.54239667774324,13.0,150.4,2.56
Haryana,Samrala,Cotton,Kharif,40.82161436082382,33.2,467.8,2.37
Haryana,Doraha,Rice (Paddy),Kharif,34.687406248178085,29.8,945.0,4.2
Haryana,Khanna,Wheat,Rabi,18.422687950637066,19.0,184.7,3.43
Haryana,Doraha,Rice (Paddy),Kharif,38.680980978050954,28.2,850.7,4.52
Haryana,Doraha,Rice (Paddy),Kharif,5.591813522094884,32.5,816.3,3.74
Haryana,Doraha,Maize,Kharif,48.616189820139596,28.8,726.0,2.97
Punjab,Malerkotla,Cotton,Kharif,3.314582221299866,31.7,399.1,2.14
Haryana,Bathinda,Rice (Paddy),Kharif,31.4403675333137,32.8,951.9,3.57
Punjab,Bathinda,Maize,Kharif,11.008916503040814,34.4,643.1,2.98
Punjab,Jalandhar,Cotton,Kharif,42.20523981170952,34.3,482.8,1.72
Punjab,Amritsar,Cotton,Kharif,32.34812790953282,31.5,624.6,2.0
Haryana,Malerkotla,Wheat,Rabi,12.320705210866416,19.2,192.7,3.74
Punjab,Jalandhar,Maize,Kharif,4.105859918675911,22.3,514.7,2.92
Haryana,Samrala,Sugarcane,Kharif,15.81297128264287,20.2,824.5,60.42
Haryana,Bathinda,Cotton,Kharif,48.11738379680024,30.8,493.4,1.92
Punjab,Samrala,Sugarcane,Kharif,19.72370821517519,26.1,1124.9,75.89
Haryana,Phagwara,Rice (Paddy),Kharif,29.06555646296543,26.6,827.3,4.18
Haryana,Doraha,Wheat,Rabi,27.827972742810363,21.0,148.4,3.05
Punjab,Malerkotla,Sugarcane,Kharif,22.31097612613453,24.7,1030.7,60.92
Punjab,Amritsar,Wheat,Rabi,16.725193433302692,20.9,155.0,2.94
Haryana,Ludhiana,Sugarcane,Kharif,33.03184616055596,27.8,1183.1,82.08
Haryana,Khanna,Wheat,Rabi,28.692672056312595,19.2,155.2,4.05
Haryana,Patiala,Rice (Paddy),Kharif,41.91516727889215,32.7,686.6,3.83
Haryana,Amritsar,Maize,Kharif,43.34652476376338,30.6,668.5,3.6
Haryana,Amritsar,Cotton,Kharif,22.502639593886187,33.7,434.3,1.92
Punjab,Ludhiana,Rice (Paddy),Kharif,34.36598063100712,29.9,1004.2,4.92
Haryana,Ludhiana,Maize,Kharif,2.244637190738073,27.4,373.7,3.06
Haryana,Phagwara,Rice (Paddy),Kharif,23.876987996080363,29.1,807.8,4.11
Punjab,Malerkotla,Sugarcane,Kharif,46.575630064640585,24.3,1135.7,73.11
Haryana,Malerkotla,Wheat,Rabi,1.6593346123188835,18.3,173.8,3.13
Haryana,Doraha,Cotton,Kharif,45.650439177024715,31.5,371.8,2.04
Haryana,Patiala,Rice (Paddy),Kharif,36.58265465304037,29.3,598.9,3.94
Punjab,Ludhiana,Wheat,Rabi,35.66649796027106,18.6,152.7,3.68
Haryana,Patiala,Rice (Paddy),Kharif,41.25685654771611,31.3,647.5,3.62
Haryana,Malerkotla,Rice (Paddy),Kharif,43.692157618200675,29.6,874.9,3.97
Punjab,Amritsar,Sugarcane,Kharif,8.864637660874521,28.3,1004.9,66.85
Punjab,Bathinda,Sugarcane,Kharif,34.1686912772602,26.2,968.1,63.38
Punjab,Doraha,Sugarcane,Kharif,17.98081556535639,27.5,829.4,73.64
Haryana,Malerkotla,Maize,Kharif,42.70832842097747,26.5,553.1,3.68
Haryana,Phagwara,Wheat,Rabi,17.446052568233977,20.5,123.2,3.0
Haryana,Doraha,Wheat,Rabi,45.030238243604465,19.9,173.9,3.68
Haryana,Khanna,Rice (Paddy),Kharif,24.08262035512766,28.9,721.6,3.65
Haryana,Doraha,Maize,Kharif,6.423017553513962,32.7,567.7,2.98
Haryana,Samrala,Cotton,Kharif,12.369678868797354,29.1,513.1,1.9
Haryana,Khanna,Cotton,Kharif,16.797771995911823,33.2,552.6,2.07
Haryana,Doraha,Maize,Kharif,38.08891097856526,24.6,527.8,3.28
Haryana,Amritsar,Sugarcane,Kharif,11.602106368993198,26.4,973.3,76.25
Punjab,Amritsar,Sugarcane,Kharif,44.78420191429207,31.8,783.8,72.8
Haryana,Malerkotla,Cotton,Kharif,3.444529634441725,29.7,654.8,2.26
Haryana,Jalandhar,Cotton,Kharif,34.18693189879991,34.6,447.4,2.02
Haryana,Bathinda,Sugarcane,Kharif,5.865575784631794,27.2,768.8,72.59
Haryana,Doraha,Maize,Kharif,47.96558687619945,29.4,632.6,3.38
Punjab,Khanna,Wheat,Rabi,2.388510279980015,15.0,143.5,3.26
Punjab,Phagwara,Rice (Paddy),Kharif,5.092661545879394,32.1,868.8,4.46
Haryana,Samrala,Cotton,Kharif,37.0805443104602,33.2,358.0,2.14
Punjab,Phagwara,Rice (Paddy),Kharif,37.3194766755419,28.0,897.4,3.66
Haryana,Patiala,Cotton,Kharif,33.67301585634361,32.0,580.0,1.94
Haryana,Jalandhar,Cotton,Kharif,4.649396676262743,30.4,529.2,2.02
Haryana,Malerkotla,Rice (Paddy),Kharif,34.96959377613558,31.5,885.6,4.04
Haryana,Malerkotla,Wheat,Rabi,30.51894220575521,19.3,110.4,3.8
Punjab,Amritsar,Rice (Paddy),Kharif,1.5542652768127465,33.3,749.3,3.82
Haryana,Doraha,Cotton,Kharif,41.97715151630005,32.5,487.5,1.97
Punjab,Khanna,Sugarcane,Kharif,32.068570401806824,30.6,930.3,61.47
Punjab,Malerkotla,Cotton,Kharif,14.65804242160313,32.0,652.9,2.38
Haryana,Phagwara,Rice (Paddy),Kharif,1.55398571378588,28.7,696.8,3.75
Punjab,Malerkotla,Maize,Kharif,41.054717871980955,19.7,498.8,2.7
Haryana,Jalandhar,Rice (Paddy),Kharif,34.10141894600147,29.4,1013.5,4.36
Haryana,Ludhiana,Sugarcane,Kharif,15.472267904053547,28.4,1007.6,67.05
Haryana,Samrala,Maize,Kharif,22.655804879629716,27.3,271.0,2.87
Punjab,Amritsar,Sugarcane,Kharif,16.59542724638112,24.0,730.3,74.51
Haryana,Phagwara,Cotton,Kharif,9.983097567459257,31.0,416.7,2.03
Haryana,Ludhiana,Rice (Paddy),Kharif,38.99924505054673,31.6,843.5,4.61
Haryana,Khanna,Wheat,Rabi,13.380643824670079,16.5,114.8,3.68
Haryana,Phagwara,Maize,Kharif,49.26434531615007,23.5,782.0,3.29
Punjab,Malerkotla,Wheat,Rabi,11.955981594504843,22.3,136.1,2.49
Punjab,Doraha,Sugarcane,Kharif,3.5435500610782844,21.0,630.3,68.23
Punjab,Jalandhar,Cotton,Kharif,32.33559318887209,28.2,356.2,1.86
Haryana,Ludhiana,Sugarcane,Kharif,7.436154151209942,27.3,1201.2,84.09
Haryana,Khanna,Maize,Kharif,16.33186470567683,29.9,771.6,3.45
Haryana,Malerkotla,Wheat,Rabi,26.349120356322867,15.4,151.1,3.35
Punjab,Khanna,Maize,Kharif,18.899075753717298,20.2,182.6,2.56
Haryana,Doraha,Rice (Paddy),Kharif,30.979373603880166,29.7,871.8,4.17
Haryana,Khanna,Cotton,Kharif,3.3995978299905265,34.8,372.4,1.61
Punjab,Doraha,Sugarcane,Kharif,25.795207578068446,33.9,1071.0,74.62
Punjab,Malerkotla,Maize,Kharif,18.811000789767473,29.0,478.6,3.11
Haryana,Phagwara,Rice (Paddy),Kharif,43.43306551993907,30.3,549.8,3.95
Punjab,Jalandhar,Rice (Paddy),Kharif,48.272548676831995,29.9,645.3,4.28
Haryana,Phagwara,Sugarcane,Kharif,38.780429848445436,29.7,1100.0,86.25
Punjab,Jalandhar,Sugarcane,Kharif,19.41466400165094,29.8,983.9,74.49
Punjab,Bathinda,Cotton,Kharif,23.18434892714697,30.4,392.3,2.03
Haryana,Phagwara,Rice (Paddy),Kharif,19.32602046852949,30.4,1012.3,4.6
Haryana,Bathinda,Cotton,Kharif,9.684832938999694,31.3,547.6,2.19
Haryana,Ludhiana,Sugarcane,Kharif,44.959263943439794,27.2,1006.8,64.57
Haryana,Patiala,Cotton,Kharif,35.335356798199456,33.6,428.5,2.07
Haryana,Bathinda,Wheat,Rabi,26.240368407580302,22.2,118.5,2.77
Punjab,Patiala,Rice (Paddy),Kharif,9.75345753869339,30.6,678.0,3.2
Punjab,Patiala,Sugarcane,Kharif,11.983746625217933,31.4,998.2,72.67
Punjab,Samrala,Cotton,Kharif,34.325396914913426,35.8,489.7,1.79
Haryana,Patiala,Maize,Kharif,12.562584447098395,23.8,587.1,3.24
Punjab,Samrala,Wheat,Rabi,43.46062073561405,16.5,134.4,3.74
Haryana,Bathinda,Wheat,Rabi,21.42442222925097,17.8,144.6,3.88
Haryana,Patiala,Cotton,Kharif,18.740374050419376,29.5,451.3,1.71
Haryana,Ludhiana,Rice (Paddy),Kharif,38.97090298162678,33.5,1054.0,4.42
Punjab,Patiala,Sugarcane,Kharif,15.608425080049571,27.5,1231.2,84.07
Punjab,Phagwara,Maize,Kharif,13.506859769337556,26.2,395.4,2.81
Punjab,Bathinda,Wheat,Rabi,10.702426863162339,17.9,148.4,3.38
Haryana,Ludhiana,Wheat,Rabi,38.680815641479505,17.5,107.6,3.39
Punjab,Khanna,Cotton,Kharif,40.87333266072305,34.4,341.4,1.9
Haryana,Patiala,Rice (Paddy),Kharif,43.741861556198856,36.7,859.7,3.31
Haryana,Patiala,Sugarcane,Kharif,2.29040614604257,24.2,853.6,74.56
Haryana,Jalandhar,Maize,Kharif,9.763977556555064,20.3,631.0,3.07
Haryana,Malerkotla,Sugarcane,Kharif,47.932179985949325,31.1,1162.8,80.71
Punjab,Patiala,Maize,Kharif,36.18538603215815,25.3,395.3,3.08
Haryana,Bathinda,Maize,Kharif,5.990342058818424,26.9,469.3,3.43
Punjab,Patiala,Wheat,Rabi,18.885694519101076,20.0,91.6,3.44
Punjab,Patiala,Maize,Kharif,6.003933867083547,29.2,224.4,2.87
Punjab,Malerkotla,Rice (Paddy),Kharif,26.621640074532323,28.7,944.1,4.65
Punjab,Amritsar,Maize,Kharif,4.421033243667003,26.4,395.3,2.94
Punjab,Phagwara,Rice (Paddy),Kharif,32.94979356628895,25.7,697.4,3.68
Punjab,Jalandhar,Rice (Paddy),Kharif,15.804812846755445,29.7,659.1,4.07
Punjab,Ludhiana,Wheat,Rabi,4.808997127159923,17.7,161.0,3.68
Haryana,Khanna,Wheat,Rabi,24.212798199299062,14.4,142.0,3.41
Punjab,Malerkotla,Cotton,Kharif,27.532303206050504,31.3,400.1,2.02
Haryana,Amritsar,Sugarcane,Kharif,16.187204461840025,26.8,1176.1,78.65
Punjab,Khanna,Maize,Kharif,2.360194391814226,32.5,749.7,3.15
Haryana,Phagwara,Cotton,Kharif,16.91692763254619,32.6,370.9,1.85
Haryana,Ludhiana,Sugarcane,Kharif,46.87356625163574,28.2,1171.2,80.66
Haryana,Bathinda,Cotton,Kharif,28.94030499758792,29.9,527.4,1.91
Haryana,Malerkotla,Wheat,Rabi,44.687679452410066,17.8,133.9,3.37
Haryana,Doraha,Wheat,Rabi,24.51595882218159,15.7,141.3,3.42
Punjab,Patiala,Maize,Kharif,38.881973264894945,30.7,180.3,2.57
Haryana,Ludhiana,Maize,Kharif,17.671619461293762,31.2,522.5,3.19
Punjab,Jalandhar,Cotton,Kharif,14.701486313077607,29.7,491.9,1.98
Haryana,Bathinda,Cotton,Kharif,41.20334186830058,31.7,601.6,2.0
Haryana,Phagwara,Sugarcane,Kharif,25.197747925693132,28.9,854.1,73.3
Punjab,Khanna,Cotton,Kharif,17.41190226465258,35.4,466.8,1.73
Punjab,Samrala,Maize,Kharif,49.807031981434015,27.2,508.0,3.68
Punjab,Doraha,Maize,Kharif,31.694898164385343,20.2,435.7,2.88
Punjab,Khanna,Sugarcane,Kharif,10.512229843722126,22.4,829.4,76.85
Haryana,Ludhiana,Maize,Kharif,27.37898942311278,30.6,524.7,2.53
Punjab,Jalandhar,Rice (Paddy),Kharif,35.36791638831556,28.7,820.0,3.75
Haryana,Jalandhar,Sugarcane,Kharif,28.91345283330004,27.0,1221.9,73.94
Haryana,Jalandhar,Wheat,Rabi,27.576621730519957,18.6,125.3,3.97
Haryana,Jalandhar,Cotton,Kharif,31.717165264168585,30.0,392.0,1.64
Punjab,Doraha,Sugarcane,Kharif,7.659983320303999,31.2,1130.8,80.7
Haryana,Khanna,Rice (Paddy),Kharif,36.69246186461342,35.0,770.2,3.71
Punjab,Jalandhar,Sugarcane,Kharif,2.633685995787897,27.1,719.0,70.87
Haryana,Doraha,Sugarcane,Kharif,6.626234811760063,28.1,902.7,69.35
Haryana,Malerkotla,Cotton,Kharif,24.238064118617046,32.7,365.5,2.08
Punjab,Malerkotla,Maize,Kharif,24.88884363981481,30.5,311.3,2.89
Punjab,Phagwara,Maize,Kharif,21.17939327416325,28.9,677.7,3.2
Haryana,Ludhiana,Rice (Paddy),Kharif,10.332793058516136,26.7,987.0,4.1
Punjab,Amritsar,Cotton,Kharif,8.812763654165508,30.4,436.0,2.15
Punjab,Malerkotla,Sugarcane,Kharif,43.25103127587026,24.1,670.5,62.3
Haryana,Bathinda,Cotton,Kharif,20.10476394710949,33.4,388.2,1.52
Punjab,Malerkotla,Cotton,Kharif,42.92377804940607,31.3,349.6,2.11
Haryana,Jalandhar,Wheat,Rabi,11.732058268173704,16.5,144.8,3.49
Haryana,Phagwara,Cotton,Kharif,28.45701294328588,33.8,327.3,2.21
Punjab,Ludhiana,Wheat,Rabi,14.676134981438201,17.8,171.0,3.92
Haryana,Patiala,Rice (Paddy),Kharif,39.22101705757265,29.4,967.3,3.99
Haryana,Malerkotla,Maize,Kharif,24.23812825461321,23.8,484.6,3.02
Haryana,Patiala,Wheat,Rabi,28.781649754372786,17.9,188.1,3.85
Haryana,Amritsar,Cotton,Kharif,13.405802007653753,30.9,553.9,2.09
Punjab,Jalandhar,Cotton,Kharif,26.880761982955693,36.2,406.7,1.76
Punjab,Amritsar,Cotton,Kharif,36.32355551014754,34.3,505.3,2.05
Haryana,Patiala,Cotton,Kharif,13.750096478735385,34.8,354.1,1.78
Haryana,Samrala,Cotton,Kharif,1.0071426127553993,29.1,279.3,1.92
Punjab,Samrala,Wheat,Rabi,33.67795071416287,16.8,126.2,3.48
Punjab,Samrala,Maize,Kharif,42.21632346449407,24.6,604.2,2.41
Punjab,Patiala,Sugarcane,Kharif,49.910034056102866,28.2,1135.9,77.46
Haryana,Patiala,Rice (Paddy),Kharif,12.348972337744282,29.2,688.3,4.43
Punjab,Doraha,Wheat,Rabi,20.08231335744424,16.7,95.8,3.69
Haryana,Samrala,Rice (Paddy),Kharif,6.312809031669795,29.6,913.0,3.83
Haryana,Patiala,Rice (Paddy),Kharif,33.75264714987787,29.2,485.1,3.14
Haryana,Phagwara,Sugarcane,Kharif,42.28246815521384,25.3,1107.5,75.87
